1.211852,11.37,1
1.221528,11.57,1
1.231212,11.76,1
1.24088,11.78,1
1.25056,11.97,1
1.260232,11.98,1
1.269916,12.17,1
1.279588,12.18,1
1.28928,12.36,1
1.298964,12.37,1
1.30866,12.35,1
1.318344,12.57,1
1.328016,12.38,1
1.337704,12.57,1
1.347388,12.57,1
1.357084,12.76,1
1.366748,12.6,1
1.376432,12.77,1
1.386108,12.99,1
1.395788,12.78,1
1.40546,12.79,1
1.415132,12.79,1
1.42482,12.77,1
1.434508,12.77,1
1.444196,12.97,1
1.45388,12.98,1
1.463564,12.77,1
1.47324,12.99,1
1.482936,12.96,1
1.4926,12.8,1
1.502268,13,1
1.511924,13.01,1
1.521592,13,1
1.531268,12.99,1
1.540936,13,1
1.5506,13,1
1.560256,13.22,1
1.56994,12.98,1
1.579628,12.97,1
1.58932,13.17,1
1.598992,12.99,1
1.60866,13,1
1.618328,13,1
1.627992,13,1
1.637656,13,1
1.647312,13.01,1
1.656988,13.19,1
1.666672,12.98,1
1.676368,13.16,1
1.68604,12.99,1
1.695712,13.2,1
1.7054,13.17,1
1.715072,12.99,1
1.724748,13.19,1
1.73442,13.2,1
1.744104,13.18,1
1.753796,12.97,1
1.763492,13.16,1
1.773172,12.98,1
1.782848,13.19,1
1.792536,12.97,1
1.802224,13.17,1
1.811912,12.97,1
1.821584,13.2,1
1.831252,13,1
1.840912,12.81,1
1.850596,13.18,1
1.860264,13,1
1.869928,13,1
1.879592,13,1
1.889292,12.96,1
1.898964,13.2,1
1.908636,12.99,1
1.91832,13.18,1
1.927988,13,1
1.937672,12.98,1
1.947348,13.19,1
1.957028,12.98,1
1.966692,13.21,1
1.97638,12.97,1
1.986064,12.98,1
1.995752,12.97,1
2.005444,12.97,1
2.015136,12.97,1
2.024824,13.17,1
2.034492,13,1
2.044168,12.99,1
2.053836,13,1
2.0635,13.21,1
2.07318,12.98,1
2.082876,12.96,1
2.092568,13.17,1
2.102244,13.19,1
2.111928,12.98,1
2.12162,13.17,1
2.131308,12.97,1
2.140976,13.2,1
2.150664,12.97,1
2.16034,13.19,1
2.170028,12.97,1
2.179692,13,1
2.189368,12.99,1
2.199056,12.97,1
2.208732,12.78,1
2.218424,12.97,1
2.228108,12.98,1
2.2378,13.17,1
2.247464,13,1
2.257144,12.98,1
2.266804,13.21,1
2.276504,13.16,1
2.286172,13,1
2.295852,13.18,1
2.305524,12.99,1
2.31522,12.96,1
2.3249,12.78,1
2.33458,12.98,1
2.344268,12.77,1
2.353952,12.98,1
2.363644,12.97,1
2.373316,12.79,1
2.382988,12.99,1
2.392656,13,1
2.40232,13,1
2.411988,13,1
2.42166,12.79,1
2.431348,13.17,1
2.441024,12.99,1
2.450712,12.97,1
2.460372,13.01,1
2.470052,12.98,1
2.47972,13,1
2.4894,12.98,1
2.49906,13.21,1
2.508736,12.99,1
2.518432,12.96,1
2.528124,12.97,1
2.53782,12.96,1
2.547504,12.77,1
2.55718,12.99,1
2.566848,13,1
2.576524,12.99,1
2.586192,13,1
2.595856,13,1
2.605512,13.01,1
2.61518,13,1
2.624856,12.99,1
2.63452,13,1
2.644184,13.21,1
2.653864,12.98,1
2.663552,12.97,1
2.673244,13.17,1
2.682932,12.97,1
2.692608,12.99,1
2.70228,12.99,1
2.711968,12.97,1
2.721636,13.2,1
2.731328,12.97,1
2.741012,13.18,1
2.750696,12.98,1
2.760364,13.2,1
2.77004,12.99,1
2.779716,12.99,1
2.7894,12.98,1
2.799088,12.97,1
2.80878,12.97,1
2.818476,13.16,1
2.828148,12.99,1
2.837832,12.98,1
2.8475,13.2,1
2.857188,12.97,1
2.86686,13.2,1
2.876548,13.17,1
2.886228,12.98,1
2.89592,13.17,1
2.905588,13,1
2.915252,13,1
2.924928,12.99,1
2.934592,13,1
2.944264,12.99,1
2.953932,13,1
2.963596,13.21,1
2.973288,12.97,1
2.98298,13.17,1
2.992648,13.2,1
3.002336,13.17,1
3.012024,13.17,1
3.02172,13.16,1
3.031408,13.17,1
3.041092,12.98,1
3.050776,13.18,1
3.060452,13.19,1
3.070144,12.97,1
3.07982,12.99,1
3.089508,12.97,1
3.099192,12.98,1
3.108876,12.98,1
3.118572,12.96,1
3.12824,13.2,1
3.13792,12.98,1
3.147576,13.22,1
3.157268,12.97,1
3.16694,13.2,1
3.17662,12.98,1
3.186292,13.2,1
3.19598,13.17,1
3.205656,12.99,1
3.21534,13.18,1
3.225032,12.97,1
3.234724,12.97,1
3.244416,12.97,1
3.254096,12.98,1
3.263788,13.17,1
3.273456,12.79,1
3.283148,12.97,1
3.292824,12.99,1
3.302512,12.97,1
3.3122,13.17,1
3.321872,12.99,1
3.331548,12.99,1
3.341216,13,1
3.35088,13.21,1
3.36056,12.98,1
3.37026,12.96,1
3.379928,13.2,1
3.389604,12.99,1
3.399272,13,1
3.408936,13,1
3.418592,13.01,1
3.428256,13,1
3.43792,13,1
3.447576,13.22,1
3.457272,12.96,1
3.466956,13.18,1
3.476644,12.97,1
3.486308,13,1
3.495976,13.2,1
3.505656,12.98,1
3.51534,13.18,1
3.525012,13.2,1
3.5347,12.97,1
3.544388,13.17,1
3.554052,13.21,1
3.563736,12.98,1
3.57342,13.18,1
3.583104,12.98,1
3.592764,13.01,1
3.602428,13.21,1
3.612112,12.98,1
3.621812,13.16,1
3.631492,12.98,1
3.641168,12.99,1
3.650848,12.98,1
3.66052,12.99,1
3.670204,12.98,1
3.679864,13.01,1
3.689536,13.2,1
3.699212,12.99,1
3.708904,12.97,1
3.718592,13.17,1
3.72828,13.17,1
3.737992,12.94,1
3.747664,13.2,1
3.757336,13.2,1
3.76702,12.98,1
3.776708,13.17,1
3.786376,13,1
3.79604,13,1
3.805696,13.01,1
3.81536,13,1
3.82502,13.01,1
3.83468,13.21,1
3.844372,12.97,1
3.854064,12.97,1
3.863748,13.18,1
3.873416,13.2,1
3.883104,12.97,1
3.892788,13.18,1
3.90246,13.2,1
3.912152,13.17,1
3.921824,12.99,1
3.931496,13.2,1
3.941168,13.2,1
3.950852,13.18,1
3.96054,13.17,1
3.97022,13.18,1
3.979904,13.18,1
3.989572,13.2,1
3.99926,13.17,1
4.00894,12.98,1
4.018612,12.99,1
4.028292,13.18,1
4.037976,13.18,1
4.04764,13,1
4.0573,13.21,1
4.06698,13.18,1
4.076656,13.19,1
4.086336,13.18,1
4.096008,13.2,1
4.105692,13.18,1
4.115364,13.2,1
4.125056,13.17,1
4.134724,13.2,1
4.144412,13.17,1
4.15408,13.2,1
4.163768,13.38,1
4.173444,13.19,1
4.183128,13.18,1
4.192816,12.97,1
4.202508,13.17,1
4.212176,13.2,1
4.221852,12.99,1
4.231544,13.17,1
4.241212,13,1
4.250884,13.2,1
4.260564,13.18,1
4.270244,13.18,1
4.279916,12.99,1
4.289604,13.17,1
4.29928,13.19,1
4.30896,13.18,1
4.318636,13.19,1
4.328316,13.18,1
4.337996,13.18,1
4.347676,12.98,1
4.357368,12.97,1
4.367036,13.2,1
4.376716,13.18,1
4.386388,12.99,1
4.39608,13.17,1
4.405748,13.2,1
4.415436,12.97,1
4.425124,13.17,1
4.434804,13.18,1
4.444492,13.17,1
4.454156,13.21,1
4.463848,13.17,1
4.473516,13.2,1
4.483204,13.38,1
4.49288,13.19,1
4.502552,13.2,1
4.512232,13.18,1
4.521912,13.18,1
4.5316,13.38,1
4.541288,13.17,1
4.550972,13.18,1
4.560644,13.2,1
4.570316,13.2,1
4.58,12.98,1
4.589688,13.17,1
4.599348,13.21,1
4.609032,12.98,1
4.61872,13.17,1
4.628392,13.2,1
4.638084,13.17,1
4.647748,13.21,1
4.65744,13.17,1
4.667108,13.2,1
4.676792,13.18,1
4.68646,13.2,1
4.696148,13.17,1
4.705812,13.21,1
4.715496,13.18,1
4.725168,13.2,1
4.734856,13.17,1
4.74454,13.18,1
4.754236,12.96,1
4.763916,13.18,1
4.77358,13.21,1
4.783272,13.17,1
4.79294,13.2,1
4.802632,13.17,1
4.812308,12.99,1
4.82198,13.2,1
4.831668,12.97,1
4.84136,13.17,1
4.851028,13.2,1
4.860712,13.18,1
4.870392,13.18,1
4.880064,12.99,1
4.889752,13.17,1
4.89942,13.2,1
4.909108,13.17,1
4.91878,13.2,1
4.92846,13.39,1
4.93814,13.18,1
4.94782,12.98,1
4.957504,13.18,1
4.967176,13.2,1
4.97686,13.18,1
4.986544,13.18,1
4.996224,12.98,1
5.005904,13.18,1
5.015592,13.38,1
5.025272,13.18,1
5.034952,13.18,1
5.04464,13.17,1
5.054312,13.2,1
5.064,13.38,1
5.073688,13.17,1
5.083372,13.18,1
5.093048,13.19,1
5.102732,13.18,1
5.112424,13.17,1
5.122108,13.18,1
5.131796,13.17,1
5.141468,13.2,1
5.15116,13.17,1
5.160836,13.19,1
5.170528,13.17,1
5.180192,13.21,1
5.189888,13.16,1
5.199556,13.2,1
5.209244,12.97,1
5.218924,13.18,1
5.2286,13.19,1
5.238296,13.16,1
5.247968,12.99,1
5.257644,13.19,1
5.267328,13.18,1
5.277004,13.19,1
5.28668,13.19,1
5.296352,13.2,1
5.306028,13.39,1
5.315708,13.18,1
5.32538,13.2,1
5.335072,13.17,1
5.34474,13.2,1
5.354416,13.39,1
5.364104,13.17,1
5.373776,13.2,1
5.383468,13.37,1
5.393156,13.17,1
5.40284,13.18,1
5.412516,13.19,1
5.422196,13.18,1
5.43188,13.18,1
5.441556,13.19,1
5.451244,13.17,1
5.460932,13.38,1
5.470616,13.18,1
5.480308,13.17,1
5.489984,13.19,1
5.49966,13.39,1
5.509352,13.17,1
5.51902,13.2,1
5.528708,13.38,1
5.538388,13.18,1
5.548068,13.18,1
5.557748,13.18,1
5.567424,13.19,1
5.577112,13.17,1
5.586784,13.2,1
5.596472,13.17,1
5.606136,13.21,1
5.615836,13.36,1
5.625508,13.2,1
5.63518,13.2,1
5.644864,13.38,1
5.654556,13.17,1
5.664232,12.99,1
5.673904,13.2,1
5.683596,13.17,1
5.693268,13.2,1
5.70296,13.17,1
5.712628,13.2,1
5.722312,13.18,1
5.73198,13.2,1
5.741664,13.18,1
5.75134,13.39,1
5.761012,13.2,1
5.770704,13.37,1
5.7804,13.16,1
5.790076,13.39,1
5.79974,13.21,1
5.809436,13.16,1
5.8191,13.21,1
5.828796,13.16,1
5.838464,13.2,1
5.848148,13.18,1
5.857816,13.2,1
5.867504,13.17,1
5.877184,13.18,1
5.886872,13.17,1
5.896556,13.18,1
5.90624,13.18,1
5.915928,13.17,1
5.925616,13.17,1
5.9353,13.18,1
5.944976,13.19,1
5.954644,13.2,1
5.964328,13.18,1
5.974004,13.19,1
5.983688,12.98,1
5.993364,13.19,1
6.003048,13.18,1
6.012724,13.19,1
6.022408,13.18,1
6.032084,12.99,1
6.041776,13.17,1
6.051444,13.2,1
6.061132,12.97,1
6.070816,13.18,1
6.080492,13.19,1
6.090184,13.17,1
6.099856,13.2,1
6.109552,13.16,1
6.119216,13.21,1
6.128912,12.96,1
6.1386,13.17,1
6.14828,12.98,1
6.157936,13.22,1
6.167624,12.97,1
6.177308,13.18,1
6.18698,12.99,1
6.196648,13.2,1
6.206336,13.17,1
6.216016,13.18,1
6.2257,12.98,1
6.235388,13.38,1
6.245076,13.17,1
6.254756,13.18,1
6.26444,13.18,1
6.274128,13.17,1
6.283816,13.17,1
6.2935,13.18,1
6.303196,13.16,1
6.312868,13.2,1
6.32256,12.97,1
6.332244,13.18,1
6.34192,13.19,1
6.351604,13.18,1
6.361288,13.18,1
6.370976,13.17,1
6.380656,13.18,1
6.39034,13.18,1
6.400028,13.17,1
6.409708,13.39,1
6.419396,13.17,1
6.429076,13.18,1
6.438752,13.39,1
6.448444,13.37,1
6.45812,13.19,1
6.4678,13.39,1
6.477476,13.19,1
6.487168,13.37,1
6.496856,13.17,1
6.50654,13.18,1
6.516224,13.18,1
6.525896,13.2,1
6.535592,13.37,1
6.545284,13.17,1
6.55496,13.19,1
6.564636,13.39,1
6.574328,13.37,1
6.584,13.2,1
6.593692,13.17,1
6.603372,13.39,1
6.613056,13.38,1
6.62274,13.18,1
6.632412,13.2,1
6.6421,13.17,1
6.651784,13.38,1
6.661468,13.18,1
6.671156,13.17,1
6.680848,13.37,1
6.690512,13.21,1
6.700208,13.37,1
6.709884,13.39,1
6.719576,13.37,1
6.729252,13.19,1
6.738932,13.39,1
6.748596,13.41,1
6.758268,13.4,1
6.767948,13.39,1
6.777624,13.19,1
6.787316,13.37,1
6.797004,13.17,1
6.806696,13.37,1
6.81636,13.41,1
6.826048,13.17,1
6.835736,13.38,1
6.845428,13.37,1
6.85512,13.37,1
6.864812,13.17,1
6.874492,13.39,1
6.884156,13.21,1
6.893852,13.37,1
6.90354,13.38,1
6.913236,13.16,1
6.922916,13.39,1
6.932592,13.39,1
6.942268,13.19,1
6.951956,13.38,1
6.96164,13.38,1
6.971328,13.38,1
6.98102,13.37,1
6.990708,13.17,1
7.0004,13.37,1
7.010068,13.2,1
7.019756,13.17,1
7.029432,13.39,1
7.039116,13.18,1
7.048804,13.38,1
7.058504,13.36,1
7.068184,13.18,1
7.077852,13.4,1
7.087528,13.19,1
7.097208,13.18,1
7.1069,13.37,1
7.116568,13.2,1
7.126252,13.18,1
7.135932,13.39,1
7.145612,13.18,1
7.155296,13.38,1
7.164988,13.37,1
7.174672,13.18,1
7.184356,13.38,1
7.19404,13.18,1
7.203732,13.17,1
7.21342,13.17,1
7.2231,13.18,1
7.23278,13.18,1
7.24246,13.39,1
7.252152,13.17,1
7.261832,13.18,1
7.271512,13.39,1
7.281188,13.19,1
7.290876,13.38,1
7.30056,13.18,1
7.31024,13.39,1
7.319928,13.38,1
7.3296,13.2,1
7.339284,13.18,1
7.34896,13.39,1
7.358652,13.37,1
7.36834,13.17,1
7.378036,13.37,1
7.387712,13.39,1
7.397388,13.19,1
7.407076,13.38,1
7.416764,13.17,1
7.426444,13.18,1
7.436132,13.17,1
7.445812,13.18,1
7.455496,13.18,1
7.465184,13.17,1
7.474868,13.18,1
7.484536,13.2,1
7.494216,13.39,1
7.503896,13.18,1
7.513568,13.2,1
7.523256,13.17,1
7.532948,13.37,1
7.54262,13.2,1
7.552312,13.17,1
7.561992,13.39,1
7.57168,13.17,1
7.581356,13.19,1
7.591024,13.2,1
7.600704,13.18,1
7.610376,13.2,1
7.620064,13.17,1
7.629752,13.38,1
7.639436,13.18,1
7.649132,13.16,1
7.65882,13.17,1
7.668512,13.17,1
7.678192,12.98,1
7.687864,13.2,1
7.697556,13.17,1
7.707244,13.17,1
7.716928,13.38,1
7.726612,13.18,1
7.736284,13.2,1
7.745972,13.17,1
7.755652,13.39,1
7.765332,13.18,1
7.775012,13.39,1
7.784704,13.17,1
7.794376,13.4,1
7.804056,13.18,1
7.81374,13.38,1
7.823428,13.38,1
7.833116,13.17,1
7.842796,13.39,1
7.852476,13.18,1
7.86216,13.18,1
7.871832,13.2,1
7.881508,13.39,1
7.8912,13.17,1
7.900868,13.4,1
7.910544,13.19,1
7.920232,13.38,1
7.929936,13.35,1
7.939608,13.2,1
7.94928,13.4,1
7.95896,13.18,1
7.968648,13.38,1
7.97834,13.37,1
7.988012,13.2,1
7.997696,13.38,1
8.007364,13.2,1
8.017052,13.17,1
8.026724,13.4,1
8.036404,13.18,1
8.046084,13.39,1
8.055772,13.17,1
8.065452,13.39,1
8.07512,13.4,1
8.0848,13.18,1
8.09448,13.39,1
8.10418,13.36,1
8.113852,13.2,1
8.123524,13.4,1
8.133188,13.21,1
8.142872,13.18,1
8.152552,13.39,1
8.162228,13.19,1
8.171924,13.16,1
8.181596,13.2,1
8.191288,13.37,1
8.200976,13.17,1
8.210656,13.39,1
8.220324,13.2,1
8.230012,13.38,1
8.239696,13.38,1
8.249388,13.37,1
8.259068,13.18,1
8.268732,13.41,1
8.278416,13.38,1
8.288088,13.2,1
8.29778,13.37,1
8.307456,13.39,1
8.317148,13.37,1
8.326824,13.39,1
8.336516,13.37,1
8.3462,13.38,1
8.355896,13.37,1
8.365584,13.17,1
8.375252,13.2,1
8.384944,13.37,1
8.394624,13.18,1
8.404324,13.36,1
8.413992,13.2,1
8.42368,13.38,1
8.433368,13.38,1
8.443072,13.15,1
8.452748,13.39,1
8.46242,13.4,1
8.472092,13.4,1
8.481772,13.18,1
8.491452,13.39,1
8.50114,13.38,1
8.510832,13.37,1
8.52052,13.17,1
8.530204,13.38,1
8.539868,13.21,1
8.549564,13.37,1
8.559256,13.17,1
8.56894,13.38,1
8.578604,13.41,1
8.58828,13.19,1
8.59796,13.39,1
8.607644,13.38,1
8.617336,13.37,1
8.627028,13.17,1
8.636712,13.38,1
8.646376,13.21,1
8.656072,13.37,1
8.665748,13.19,1
8.67544,13.37,1
8.68512,13.18,1
8.694808,13.38,1
8.704492,13.38,1
8.714172,13.18,1
8.72384,13.4,1
8.7335,13.42,1
8.74318,13.39,1
8.752856,13.19,1
8.762548,13.37,1
8.772224,13.39,1
8.78192,13.37,1
8.791608,13.38,1
8.8013,13.37,1
8.81098,13.18,1
8.820656,13.39,1
8.830328,13.2,1
8.840004,13.19,1
8.849676,13.2,1
8.859356,13.18,1
8.869036,13.18,1
8.878712,13.19,1
8.8884,13.17,1
8.898088,13.17,1
8.90776,13.2,1
8.917452,13.37,1
8.927148,13.16,1
8.936824,13.19,1
8.9465,13.39,1
8.956192,13.17,1
8.965868,13.19,1
8.975556,13.38,1
8.985236,13.18,1
8.994916,13.18,1
9.004596,13.18,1
9.014284,13.17,1
9.023956,12.99,1
9.03364,13.18,1
9.043324,13.18,1
9.053016,13.17,1
9.062692,13.19,1
9.072364,13.2,1
9.082044,13.39,1
9.09172,13.19,1
9.101412,13.17,1
9.11108,13.4,1
9.120748,13.2,1
9.130436,13.17,1
9.140116,13.39,1
9.149796,13.18,1
9.159476,13.39,1
9.169172,13.16,1
9.178852,13.39,1
9.188532,13.18,1
9.198216,13.38,1
9.2079,12.98,1
9.217584,13.18,1
9.22726,13.19,1
9.236948,13.17,1
9.246632,13.18,1
9.256324,13.17,1
9.265988,13.21,1
9.275688,13.16,1
9.285376,13.38,1
9.295056,13.18,1
9.30474,13.38,1
9.314432,13.37,1
9.32412,13.38,1
9.333824,13.15,1
9.343504,13.18,1
9.353184,13.18,1
9.362852,13.2,1
9.372548,12.96,1
9.382228,13.18,1
9.391892,13.21,1
9.401584,13.17,1
9.411256,13.2,1
9.420944,13.17,1
9.430612,13.2,1
9.4403,13.38,1
9.449976,13.19,1
9.459648,13.2,1
9.46934,13.17,1
9.479012,13.2,1
9.488696,12.98,1
9.498388,13.17,1
9.508072,12.98,1
9.51774,13.2,1
9.527408,13,1
9.53708,13.2,1
9.54676,12.98,1
9.55642,13.21,1
9.566112,13.17,1
9.5758,13.17,1
9.585476,12.99,1
9.595168,13.17,1
9.604832,13.21,1
9.614528,13.16,1
9.624196,13,1
9.633872,12.99,1
9.643536,13.21,1
9.653224,12.97,1
9.662912,13.17,1
9.672596,12.98,1
9.682268,13.2,1
9.691952,13.18,1
9.70164,13.17,1
9.711316,12.99,1
9.721004,13.17,1
9.730672,13.2,1
9.74036,13.17,1
9.75004,13.18,1
9.759724,13.18,1
9.7694,13.19,1
9.77908,13.18,1
9.78876,13.18,1
9.798444,13.38,1
9.808144,12.96,1
9.817816,13.2,1
9.8275,13.18,1
9.837196,13.16,1
9.84688,12.98,1
9.856548,13.2,1
9.866236,13.17,1
9.87592,13.18,1
9.885612,13.17,1
9.8953,13.17,1
9.90498,13.18,1
9.91468,13.16,1
9.924352,13.4,1
9.934032,12.98,1
9.943708,13.19,1
9.953392,13.18,1
9.963068,12.99,1
9.972752,13.18,1
9.982432,13.18,1
9.992116,13.18,1
10.0018,13.18,1
10.011484,13.38,1
10.021176,13.17,1
10.030844,13.2,1
10.040532,13.17,1
10.050208,13.39,1
10.059888,13.18,1
10.069568,13.18,1
10.079248,13.18,1
10.088928,13.18,1
10.098596,13.2,1
10.108284,13.38,1
10.11796,13.19,1
10.127644,13.18,1
10.137332,13.17,1
10.147028,13.37,1
10.156696,13.2,1
10.166384,13.38,1
10.176064,13.18,1
10.18574,13.39,1
10.195408,13.2,1
10.205088,13.39,1
10.214776,13.38,1
10.224464,13.17,1
10.234144,13.39,1
10.243808,13.21,1
10.253504,13.37,1
10.263192,13.17,1
10.272876,13.18,1
10.282568,13.37,1
10.292264,13.16,1
10.301928,13.21,1
10.311616,13.17,1
10.3213,13.38,1
10.330972,13.2,1
10.340664,13.37,1
10.350348,13.18,1
10.360036,13.38,1
10.36972,13.38,1
10.3794,13.18,1
10.389084,13.38,1
10.398776,13.17,1
10.408452,13.19,1
10.418136,13.18,1
10.427808,13.2,1
10.437496,13.17,1
10.447172,13.19,1
10.456844,13.2,1
10.466524,13.39,1
10.4762,13.19,1
10.485896,13.37,1
10.495588,13.37,1
10.505284,13.16,1
10.514964,13.39,1
10.52464,13.19,1
10.534336,13.37,1
10.544024,13.17,1
10.55372,13.16,1
10.563392,13.2,1
10.573068,13.19,1
10.582756,13.17,1
10.592444,13.17,1
10.602132,13.17,1
10.611816,13.18,1
10.6215,13.38,1
10.631188,13.17,1
10.640864,13.19,1
10.650552,13.17,1
10.660228,13.19,1
10.669904,13.19,1
10.679576,13.4,1
10.689244,13.2,1
10.698932,13.17,1
10.708604,13.4,1
10.718288,13.18,1
10.727972,13.18,1
10.737656,13.38,1
10.74734,13.18,1
10.757032,13.17,1
10.76672,13.17,1
10.776384,13,1
10.786068,13.18,1
10.795732,13,1
10.805392,13.21,1
10.815076,13.18,1
10.82476,13.38,1
10.834436,13.19,1
10.84412,13.38,1
10.853812,13.17,1
10.863496,13.18,1
10.87318,13.38,1
10.882864,13.18,1
10.892552,13.17,1
10.90224,12.97,1
10.91194,12.96,1
10.921616,13.19,1
10.931304,12.97,1
10.940968,13.21,1
10.950676,13.15,1
10.960352,12.99,1
10.97002,13.2,1
10.979712,13.17,1
10.98938,13.2,1
10.999064,13.18,1
11.00874,13.19,1
11.018436,13.16,1
11.028116,13.18,1
